Timesteps,EpisodeReward,PolicyLoss,ValueLoss,EntropyLoss,KL_Divergence
2250468,-0.7175,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2250572,-0.4525,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2250740,-0.7975,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2250860,-0.775,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2250868,-0.015,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2250960,-0.475,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2251044,-0.465,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2251100,-0.16,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2251284,-0.5575,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2251412,-0.73,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2251500,-0.3575,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2251612,-0.68,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2251724,-0.385,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2251816,-0.3,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2251860,-0.075,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2251988,-0.5525,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2252128,-0.7275,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2252204,-0.275,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2252208,-0.01,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2252336,-0.5,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2252340,-0.01,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2252492,-0.7725,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2252660,-0.345,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2252768,-0.38,0.0,0.004403825522967963,-0.7178654607851058,1.4672192335128784
2252816,-0.105,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2252892,-0.445,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2252992,-0.735,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2253116,-0.685,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2253208,-0.2525,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2253248,-0.12,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2253380,-0.705,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2253488,-0.395,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2253556,-0.295,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2253648,-0.615,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2253748,-0.415,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2253852,-0.7375,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2253920,-0.23,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2253952,-0.09,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2254060,-0.63,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2254244,-0.565,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2254348,-0.5775,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2254460,-0.44,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2254592,-0.7225,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2254748,-0.7025,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2254844,-0.64,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2254928,-0.715,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2255064,-0.6925,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2255192,-0.745,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2255304,-0.705,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2255408,-0.7425,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2255504,-0.835,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2255588,-0.63,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2255664,-0.1675,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2255804,-0.75,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2255940,-0.465,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2256060,-0.3925,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2256344,-0.6,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2256516,-0.67,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2256596,-0.6025,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2256672,-0.605,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2256760,-0.735,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2256872,-0.5375,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2257040,-0.6625,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2257088,-0.0825,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2257156,-0.2825,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2257304,-0.695,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2257328,-0.065,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2257428,-0.545,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2257524,-0.305,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2257628,-0.555,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2257656,-0.065,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2257784,-0.4825,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2257988,-0.67,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2258088,-0.5375,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2258196,-0.6075,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2258336,-0.7575,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2258456,-0.7125,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2258588,-0.53,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2258708,-0.42,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2258812,-0.5625,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2258972,-0.6225,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2259104,-0.5375,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2259228,-0.8125,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2259352,-0.5325,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2259492,-0.635,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2259580,-0.685,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2259604,-0.0375,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2259696,-0.425,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2259756,-0.3,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2259904,-0.7925,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2260036,-0.7175,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2260160,-0.795,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2260236,-0.68,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2260368,-0.6425,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2260528,-0.6775,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2260532,-0.005,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2260652,-0.6,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2260752,-0.61,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2260756,-0.0075,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2260852,-0.7025,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2260904,-0.205,0.0,0.003994678288199794,-0.721835189172998,1.4883906841278076
2261004,-0.73,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2261164,-0.715,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2261260,-0.42,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2261360,-0.58,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2261464,-0.4425,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2261552,-0.135,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2261652,-0.7125,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2261760,-0.655,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2261900,-0.675,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2262012,-0.3175,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2262116,-0.665,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2262224,-0.4475,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2262332,-0.795,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2262572,-0.4525,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2262656,-0.13,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2262736,-0.54,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2262900,-0.77,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2263052,-0.6125,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2263128,-0.24,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2263172,-0.115,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2263276,-0.62,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2263400,-0.695,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2263540,-0.585,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2263664,-0.765,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2263836,-0.55,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2263952,-0.2675,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2264052,-0.715,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2264156,-0.605,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2264248,-0.7475,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2264340,-0.82,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2264456,-0.57,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2264564,-0.205,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2264644,-0.6325,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2264800,-0.3525,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2264932,-0.65,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2265028,-0.56,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2265104,-0.5125,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2265232,-0.7825,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2265328,-0.5325,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2265520,-0.6825,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2265652,-0.77,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2265712,-0.2,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2265936,-0.77,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2266104,-0.5875,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2266248,-0.735,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2266332,-0.63,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2266448,-0.5825,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2266552,-0.28,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2266736,-0.5025,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2266824,-0.3175,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2266928,-0.6875,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2267028,-0.435,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2267264,-0.7025,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2267396,-0.5725,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2267496,-0.755,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2267564,-0.1475,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2267576,-0.0225,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2267648,-0.5425,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2267820,-0.7,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2267916,-0.375,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2268008,-0.6275,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2268132,-0.82,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2268252,-0.38,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2268396,-0.74,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2268548,-0.515,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2268672,-0.7425,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2268788,-0.7725,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2268896,-0.7125,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2268900,-0.005,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2269016,-0.6575,0.0,0.005047499837928626,-0.7279503469355404,1.4932770729064941
2269288,-0.7175,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2269412,-0.65,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2269524,-0.505,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2269604,-0.6975,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2269716,-0.75,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2269844,-0.6375,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2269948,-0.665,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2270076,-0.685,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2270164,-0.6325,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2270312,-0.4675,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2270408,-0.5525,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2270548,-0.505,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2270596,-0.07,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2270696,-0.7575,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2270784,-0.435,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2270904,-0.55,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2270980,-0.48,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2271148,-0.635,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2271200,-0.125,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2271288,-0.4025,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2271392,-0.8275,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2271492,-0.35,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2271620,-0.8275,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2271756,-0.6875,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2271860,-0.575,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2271948,-0.61,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2272056,-0.3775,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2272228,-0.6825,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2272364,-0.85,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2272556,-0.655,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2272712,-0.5525,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2272836,-0.6275,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2273000,-0.7375,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2273080,-0.5175,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2273176,-0.825,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2273320,-0.83,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2273468,-0.6725,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2273556,-0.605,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2273672,-0.62,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2273784,-0.5875,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2273880,-0.3375,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2273992,-0.76,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2274096,-0.655,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2274216,-0.7275,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2274336,-0.65,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2274464,-0.7775,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2274468,-0.0075,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2274636,-0.6925,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2274708,-0.5825,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2274796,-0.4875,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2274872,-0.5525,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2274964,-0.6275,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2275060,-0.615,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2275280,-0.57,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2275460,-0.7775,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2275568,-0.6525,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2275688,-0.675,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2275804,-0.6975,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2275892,-0.375,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2276016,-0.6775,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2276116,-0.665,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2276208,-0.845,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2276300,-0.43,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2276404,-0.6,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2276524,-0.4425,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2276640,-0.6425,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2276732,-0.545,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2276816,-0.385,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2276912,-0.5625,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2277004,-0.82,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2277108,-0.3325,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2277112,-0.0075,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2277228,-0.5525,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2277368,-0.7025,0.0,0.004424254809964623,-0.7094044749159366,1.3963680267333984
2277464,-0.375,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2277620,-0.5875,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2277716,-0.77,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2277864,-0.655,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2278080,-0.7075,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2278156,-0.305,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2278292,-0.6025,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2278412,-0.305,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2278488,-0.37,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2278616,-0.65,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2278708,-0.6225,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2278812,-0.3375,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2278904,-0.6,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2278912,-0.015,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2279016,-0.4425,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2279024,-0.01,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2279124,-0.635,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2279232,-0.69,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2279304,-0.125,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2279432,-0.55,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2279556,-0.4575,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2279668,-0.7475,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2279828,-0.8025,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2279860,-0.0975,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2279960,-0.8,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2280120,-0.8075,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2280272,-0.6725,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2280372,-0.5525,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2280472,-0.6175,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2280568,-0.6725,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2280676,-0.595,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2280796,-0.515,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2280884,-0.59,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2281100,-0.605,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2281176,-0.5325,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2281272,-0.6625,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2281384,-0.315,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2281476,-0.3325,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2281612,-0.7125,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2281616,-0.02,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2281724,-0.6825,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2281764,-0.05,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2281848,-0.8275,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2282008,-0.6275,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2282096,-0.215,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2282176,-0.635,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2282256,-0.72,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2282400,-0.82,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2282484,-0.62,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2282580,-0.4025,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2282668,-0.435,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2282784,-0.7525,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2282880,-0.72,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2283000,-0.475,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2283088,-0.555,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2283244,-0.69,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2283328,-0.54,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2283412,-0.72,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2283552,-0.81,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2283676,-0.43,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2283788,-0.64,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2283892,-0.7125,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2283980,-0.765,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2284048,-0.5575,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2284160,-0.8075,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2284252,-0.6625,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2284336,-0.55,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2284424,-0.5475,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2284560,-0.615,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2284564,-0.01,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2284668,-0.61,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2284752,-0.88,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2284760,-0.0125,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2284852,-0.4175,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2284864,-0.0175,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2285000,-0.565,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2285144,-0.7875,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2285252,-0.7875,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2285360,-0.74,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2285516,-0.64,0.0,0.004319889106409391,-0.7196196532808244,1.3508384227752686
2285632,-0.7075,0.0,0.004609412438367144,-0.7057594402460381,1.4933505058288574
2285748,-0.4525,0.0,0.004609412438367144,-0.7057594402460381,1.4933505058288574
2285908,-0.755,0.0,0.004609412438367144,-0.7057594402460381,1.4933505058288574
2286080,-0.405,0.0,0.004609412438367144,-0.7057594402460381,1.4933505058288574
2286144,-0.3575,0.0,0.004609412438367144,-0.7057594402460381,1.4933505058288574
2286268,-0.4375,0.0,0.004609412438367144,-0.7057594402460381,1.4933505058288574
2286384,-0.45,0.0,0.004609412438367144,-0.7057594402460381,1.4933505058288574
2286504,-0.6025,0.0,0.004609412438367144,-0.7057594402460381,1.4933505058288574
2286592,-0.745,0.0,0.004609412438367144,-0.7057594402460381,1.4933505058288574
2286812,-0.7425,0.0,0.004609412438367144,-0.7057594402460381,1.4933505058288574
2286992,-0.8325,0.0,0.004609412438367144,-0.7057594402460381,1.4933505058288574
2287116,-0.5675,0.0,0.004609412438367144,-0.7057594402460381,1.4933505058288574
2287216,-0.525,0.0,0.004609412438367144,-0.7057594402460381,1.4933505058288574
